%xcoord,ycoord
677709.636429116,5460886.08638825
677708.187466061,5460885.49996096
677674.875005777,5460881.99998795
677645.250038428,5460889.50003092
677634.124973073,5460900.49998949
677622.472394401,5460915.05345187
677619.312535782,5460918.99994941
677619.312450619,5460945.00002839
677622.999953956,5460959.99997234
677637.812532304,5460966.99997173
677656.374962007,5460974.50004717
677671.187535015,5460978.49995042
677672.686676058,5460979.2084073
677686.000020601,5460985.49996457
677715.625024598,5460992.9999736
677722.999986251,5461011.50000544
677722.999962556,5461037.50001
677722.999986123,5461046.20667907
677723.000030142,5461063.50000733
677737.875031009,5461089.50000671
677756.374998909,5461103.99995907
677767.500001038,5461108.00004891
677783.919356112,5461113.55021359
677789.687537843,5461115.50000784
677811.937544448,5461119.00003514
677834.125002101,5461119.00003826
677867.499986377,5461129.99999734
677878.532021409,5461138.56497206
677882.312484693,5461141.50002234
677882.312492861,5461155.99995124
677856.375019431,5461171.00002491
677830.437507341,5461189.50001753
677819.312492312,5461192.99998147
677813.137840946,5461196.57950762
677793.437523369,5461208.00003709
677763.750014559,5461207.99999954
677737.87495197,5461211.50004983
677717.187075417,5461216.72640441
677708.187445974,5461218.99997013
677689.687476917,5461222.50001671
677674.875007895,5461263.49998385
677679.271074922,5461291.35831769
677685.99995405,5461334.00004638
677704.499951862,5461385.49999558
677705.401480424,5461387.30304741
677726.749999337,5461429.9999901
677737.875035612,5461448.50001626
677752.687514417,5461474.49997437
677753.276176202,5461474.79803167
677767.500025612,5461481.99999872
677800.812523723,5461481.99999885
677830.437473106,5461463.4999826
677838.221457766,5461449.83700519
677845.250004702,5461437.50001876
677860.062494095,5461419.00001665
677889.687468505,5461411.49996161
677911.937496583,5461419.00002088
677918.335891809,5461423.75155836
677926.749986727,5461429.99998347
677934.187462079,5461452.50004473
677941.562469352,5461474.49998422
677948.999971008,5461489.49997407
677963.812470602,5461504.50000184
677965.307209816,5461508.95887642
677971.187465816,5461526.49995367
677956.375023237,5461582.00001682
677967.128516391,5461603.4162273
677971.187531302,5461611.49999663
677993.437496768,5461626.50000231
678011.937511075,5461644.99996543
678034.187482477,5461656.0000374
678046.545072534,5461660.17720806
678056.375020135,5461663.49997372
678071.250031966,5461686.00004149
678074.937515699,5461711.49999124
678089.749954255,5461718.99999802
678104.56252264,5461715.49997571
678108.054782073,5461711.96350651
678119.374963691,5461700.5000166
678123.062459399,5461686.0000327
678126.812512363,5461674.49996424
678152.687469837,5461663.4999754
678160.124999193,5461648.50004128
678154.70270309,5461637.92886135
678152.687474307,5461634.00001998
678134.187469066,5461623.00001486
678108.250005288,5461615.49999631
678082.312505732,5461604.49995163
678064.791068226,5461597.69843683
678052.687454576,5461593.00002735
678026.749978052,5461586.0000484
678019.374974747,5461555.99997661
678030.49997331,5461530.00000946
678030.82779452,5461529.17768613
678037.875028184,5461511.50004252
678041.562468606,5461481.99999389
678052.687454622,5461467.000028
678071.2499634,5461471.00002216
678081.606010954,5461479.63489907
678093.437541637,5461489.50003687
678104.562443949,5461500.49997754
678126.812473615,5461504.50005025
678137.874981402,5461500.49999841
678156.437486165,5461485.49995772
678156.437488632,5461474.87765755
678156.437488694,5461474.50002378
678148.999974589,5461463.49995262
678130.499945148,5461452.49998615
678134.187471688,5461429.99996793
678167.500022691,5461429.9999602
678176.115695254,5461429.99997177
678197.187470399,5461430.00000025
678215.687519867,5461423.00004711
678234.187531623,5461397.00002405
678234.187504195,5461382.00001797
678231.287916695,5461370.20523642
678230.499964582,5461367.00004972
678211.999995573,5461355.99998633
678189.75003117,5461344.99996204
678160.124958817,5461334.0000301
678157.106787078,5461315.58363735
678156.437534644,5461311.49997151
678182.375008505,5461285.49996091
678215.687458011,5461274.49995793
678239.650182709,5461274.49999103
678256.437471048,5461274.50001439
678304.562530129,5461274.49998769
678339.558154353,5461274.49997775
678352.750008749,5461274.49997418
678374.937480522,5461281.99995399
678404.624979922,5461289.49996569
678434.369826799,5461303.0245518
678445.312489862,5461308.00003676
678463.874946727,5461315.49998066
678497.18752207,5461311.49996402
678531.350830729,5461308.27381808
678534.249998337,5461308.00004077
678574.999944986,5461326.4999663
678600.937455629,5461341.49999085
678617.929343288,5461355.91241178
678626.874970575,5461363.50004336
678645.375025635,5461385.49997128
678637.937470105,5461434.00004552
678633.280323265,5461443.26172211
678626.87497899,5461456.00003795
678612.0625182,5461474.49998958
678597.187469615,5461508.0000087
678586.124964839,5461529.99997919
678585.974682177,5461530.65514776
678575.000004602,5461578.50001464
678571.312516796,5461615.49998254
678571.31251287,5461629.13760778
678571.312505399,5461644.99999186
678571.312514322,5461686.00000787
678567.562492975,5461718.99998443
678562.515766065,5461727.4397072
678556.500006322,5461737.49995665
678534.249951512,5461774.49998111
678530.562472839,5461815.49998527
678529.007073225,5461819.01769099
678515.74999862,5461848.99999335
678493.500019648,5461881.99998659
678475.398141571,5461902.46959609
678463.874958454,5461915.50000999
678430.49998189,5461981.99999823
678426.486303425,5461989.04510242
678415.687462046,5462008.00001759
678404.624962514,5462044.99998326
678404.625002787,5462074.50001049
678408.318621126,5462083.76541136
678411.999946463,5462092.9999785
678419.437462751,5462108.0000033
678430.500022376,5462145.0000428
678430.499989598,5462167.49998722
678427.136650123,5462179.12912384
678423.124973733,5462192.99995249
678419.437503408,5462222.99999919
678426.812529467,5462233.99996187
678434.249952293,5462245.00003886
678437.81243863,5462273.4992735
678437.937528527,5462274.49997114
678434.250036604,5462293.49995855
678426.812497345,5462319.00000548
678426.812489474,5462348.99995341
678437.937512487,5462360.00004137
678444.244384917,5462363.75005566
678456.437456867,5462370.99995679
678471.25003059,5462396.99998939
678471.250006241,5462434.00004575
678471.249983875,5462452.79901868
678471.249958041,5462471.00000169
678482.375018651,5462485.99997676
678500.937451871,5462497.00003255
678497.187455166,5462515.49999217
678491.711332438,5462537.40457541
678489.812483111,5462544.99999889
678463.874988702,5462578.49996145
678449.062480833,5462604.499959
678444.711805826,5462623.80383404
678441.624989047,5462637.49997749
678445.312531001,5462663.49997184
678452.750001269,5462700.49995752
678458.764325672,5462721.52476231
678460.187530568,5462726.49998838
678478.68754075,5462756.4999723
678504.62496422,5462767.50004196
678534.250015792,5462774.99999108
678534.709317077,5462775.59863373
678545.374969468,5462789.50000039
678545.374983629,5462833.9999851
678545.374967499,5462871.88666891
678545.37496018,5462882.00001766
678560.187485981,5462915.49997686
678586.124956,5462937.99999696
678601.887094179,5462948.30092321
678608.312448551,5462952.50004358
678626.874944214,5462959.99996398
678645.374973792,5462975.00000575
678649.062463076,5462989.49997416
678652.750015925,5463011.99998672
678657.537553651,5463021.49464689
678667.624967195,5463041.50004709
678682.43752874,5463052.49999507
678730.562478294,5463081.99996897
678732.7564757,5463083.40708886
678760.18749833,5463100.99997578
678804.624984837,5463097.00004896
678821.939044095,5463082.31435758
678830.562521257,5463074.99996899
678863.937499928,5463056.50003172
678886.124954696,5463059.99996076
678897.250022837,5463071.00000192
678899.661187549,5463083.09667016
678900.937529262,5463089.50000358
678904.687515615,5463115.49996159
678908.374977651,5463144.99997934
678915.750004247,5463163.50003188
678927.172552259,5463176.71164078
678941.687483617,5463193.49998528
678960.250029804,5463200.99999468
678978.750043584,5463219.50002306
678978.749978677,5463237.99999966
678982.370733916,5463250.5191591
678986.125014448,5463263.50000472
679015.812487199,5463289.49998565
679037.999966985,5463304.50003664
679056.602769793,5463312.24463933
679082.43752729,5463323.00000809
679104.68749003,5463333.99999492
679134.312455262,5463348.99999885
679148.134801816,5463350.44953592
679167.687480034,5463352.50000834
679197.312449808,5463345.00001514
679212.124953086,5463322.99995518
679215.812490597,5463304.49998544
679217.505487966,5463300.54332723
679226.937527408,5463278.49995416
679249.125008045,5463278.49999192
679278.812452757,5463286.00003624
679300.243202498,5463294.68813134
679315.812486659,5463300.99997125
679375.062494548,5463301.0000012
679398.888809415,5463302.25050501
679441.750012011,5463304.5000404
679497.312521491,5463312.00002643
679498.235214407,5463312.00002553
679538.062456513,5463311.99998742
679575.12495171,5463311.99998833
679597.687305434,5463307.43424879
679612.187491931,5463304.4999766
679649.187491324,5463289.50004164
679688.952905854,5463268.03154335
679689.937533872,5463267.49996355
679726.999992594,5463263.50002922
679760.312508669,5463263.49995305
679788.409570521,5463261.08674106
679801.062523903,5463259.99999887
679871.437465667,5463245.00005004
679886.061442868,5463240.65969164
679908.499977202,5463233.99999158
679952.937494874,5463215.49999292
679980.743190138,5463209.87323281
679990.000010987,5463208.00002232
680015.937448147,5463215.49997918
680030.750019884,5463244.99997954
680037.297989264,5463274.74326335
680038.125034434,5463278.50001028
680052.937486628,5463308.00003637
680052.937537356,5463334.00000037
680060.374952112,5463364.00004637
680063.983559461,5463368.97406489
680078.874951456,5463389.50001241
680101.125005844,5463396.99996402
680134.437489951,5463408.00003573
680149.623495709,5463402.99487509
680167.81244941,5463396.99997065
680204.812535232,5463352.49996774
680226.658426096,5463359.32105772
680264.06246128,5463370.99997751
680297.437523352,5463411.99996555
680297.89671983,5463419.84515856
680301.125033568,5463475.00001225
680298.164160696,5463519.56284712
680297.437460339,5463530.50004748
680304.812463555,5463593.49996433
680313.817138925,5463617.37736681
680315.937534438,5463622.99995325
680345.56249376,5463641.49995433
680382.625047882,5463641.50004424
680404.536876185,5463641.50001279
680430.750008332,5463641.49997552
680478.937496425,5463641.50001471
680503.796202892,5463635.77288696
680541.875017314,5463627.00001264
680571.562506959,5463596.99996588
680583.205504646,5463582.45853589
680601.187526352,5463560.00002174
680623.375044864,5463545.50000508
680667.875041073,5463545.5000249
680668.004349054,5463545.53846784
680704.875031557,5463556.50003376
680745.62498173,5463570.99997926
680763.730383641,5463572.77720819
680786.375027193,5463575.00001058
680853.062484217,5463567.50000335
680863.089308946,5463566.82348564
680904.937502746,5463563.99995496
680961.000529741,5463549.26231031
680975.312512819,5463545.50002679
681034.562470131,5463515.50001328
681052.631983663,5463510.68147711
681149.169803831,5463484.93804617
681186.437511772,5463474.99997863
681241.251506133,5463447.46461197
681253.125040792,5463441.50003506
681336.849225225,5463419.27403591
681364.250003556,5463412.00003193
681393.874966963,5463386.00002924
681423.469199137,5463373.44924283
681445.750004957,5463364.00004583
681471.625037773,5463364.00004294
681508.687511878,5463359.99995659
681520.613822887,5463356.06921554
681542.062465881,5463349.00004905
681582.750037631,5463349.00002988
681605.000046508,5463360.00003825
681609.861543924,5463370.7741848
681623.499976316,5463400.99996883
681630.937452883,5463456.50004293
681634.108963468,5463466.77731384
681645.749962751,5463504.49997892
681679.062502872,5463526.49995251
681699.075951153,5463530.99737067
681712.437538798,5463533.9999848
681771.687480342,5463533.999989
681798.654869674,5463534.00000021
681827.250002058,5463534.00001253
681867.999962446,5463530.50002829
681897.652361956,5463523.72230515
681916.124949144,5463519.4999786
681971.687481118,5463515.49996775
681996.820351317,5463512.9984099
682096.24159527,5463503.10267976
682132.437501975,5463499.49997796
682195.470373484,5463491.50508466
682294.062509657,5463478.99995654
682294.581954778,5463478.89110827
682392.370936923,5463458.39968993
682442.000041744,5463448.00003657
682489.915075914,5463436.80275806
682587.206897547,5463414.06658594
682634.562447856,5463403.00003633
682684.753161092,5463392.47786453
682782.540724021,5463371.97729281
682813.437484474,5463365.49996939
682878.774515016,5463345.44703828
682937.249988203,5463327.50001083
682974.318981718,5463316.22428438
683069.908240486,5463287.14771497
683085.187518235,5463282.50002472
683163.251519886,5463251.63750968
683171.187531226,5463248.50001482
683250.250000918,5463234.50004162
683261.204017477,5463232.78258543
683359.912230121,5463217.30633379
683380.999999628,5463214.00002525
683449.749947844,5463179.49996174
683451.12150259,5463178.58628582
683532.312481125,5463124.50000626
683533.978763577,5463122.83204358
683594.250034586,5463062.49995262
683604.274633002,5463051.83743448
683649.250015659,5463003.99999024
683674.267555992,5462980.60106962
683704.312503387,5462952.49999497
683734.579527131,5462902.11600063
683735.249956516,5462900.99996971
683742.125023714,5462842.5000076
683755.511780836,5462805.11429361
